"index","s","d","p","q","n","rep","mean","vara","seed","phi","theta"
427,0,1,0,0,123,427,-989,11.8619108781627,427,"0","0"
428,0,1,0,0,1718,428,654,1.47302422565481,428,"0","0"
429,0,1,0,0,37,429,994,5.36442932645002,429,"0","0"
430,0,1,0,0,87,430,-770,16.1268178179971,430,"0","0"
431,0,1,0,0,61,431,418,6.92260271462962,431,"0","0"
432,0,1,0,0,850,432,-214,0.729887143372619,432,"0","0"
433,0,1,0,0,129,433,344,0.53406555376233,433,"0","0"
434,0,1,0,0,550,434,-184,0.507471579085785,434,"0","0"
435,0,1,0,0,641,435,568,7.53199922200041,435,"0","0"
436,0,1,0,0,288,436,-590,1.87323856336369,436,"0","0"
437,0,1,0,0,175,437,925,14.8383255155952,437,"0","0"
438,0,1,0,0,81,438,476,8.67916440390998,438,"0","0"
439,0,1,0,0,1235,439,-165,1.06280806311226,439,"0","0"
440,0,1,0,0,677,440,501,0.202617038836277,440,"0","0"
441,0,1,0,0,962,441,-341,0.96294725447947,441,"0","0"
442,0,1,0,0,540,442,25,0.0174787585682674,442,"0","0"
443,0,1,0,0,519,443,-984,9.49219787331992,443,"0","0"
444,0,1,0,0,645,444,-425,0.813109353549301,444,"0","0"
445,0,1,0,0,265,445,356,6.50445383772302,445,"0","0"
446,0,1,0,0,1364,446,-141,0.113704737823804,446,"0","0"
447,0,1,0,0,800,447,-457,2.20440698376048,447,"0","0"
448,0,1,0,0,1305,448,-51,0.0539682305120632,448,"0","0"
449,0,1,0,0,36,449,29,0.288367132603863,449,"0","0"
450,0,1,0,0,663,450,141,0.446555854215521,450,"0","0"
451,0,1,0,0,462,451,886,9.37743337986335,451,"0","0"
452,0,1,0,0,769,452,986,1.93229132051306,452,"0","0"
453,0,1,0,0,807,453,248,3.32219644564245,453,"0","0"
454,0,1,0,0,1361,454,182,0.580874350553119,454,"0","0"
455,0,1,0,0,1318,455,179,2.14275647376026,455,"0","0"
456,0,1,0,0,1015,456,-187,0.874921716470001,456,"0","0"
457,0,1,0,0,773,457,229,0.624448830645592,457,"0","0"
458,0,1,0,0,752,458,-248,0.0768506925430694,458,"0","0"
459,0,1,0,0,564,459,-692,2.03119049118496,459,"0","0"
460,0,1,0,0,140,460,-318,5.4424136141993,460,"0","0"
461,0,1,0,0,806,461,-71,0.252989453283017,461,"0","0"
462,0,1,0,0,25,462,856,5.11266322955003,462,"0","0"
463,0,1,0,0,1837,463,-46,0.83059482563931,463,"0","0"
464,0,1,0,0,275,464,376,1.3761619249695,464,"0","0"
465,0,1,0,0,869,465,366,1.78246304040498,465,"0","0"
466,0,1,0,0,868,466,-489,7.46316908900038,466,"0","0"
467,0,1,0,0,824,467,951,11.797675923379,467,"0","0"
468,0,1,0,0,1425,468,-61,0.127817036761841,468,"0","0"
469,0,1,0,0,162,469,469,6.97964564099132,469,"0","0"
470,0,1,0,0,476,470,-88,0.256855384934599,470,"0","0"
471,0,1,0,0,1486,471,334,0.821945568562682,471,"0","0"
472,0,1,0,0,54,472,-195,0.74374647040783,472,"0","0"
473,0,1,0,0,716,473,-977,9.67058415771383,473,"0","0"
474,0,1,0,0,293,474,-600,1.3729061620822,474,"0","0"
475,0,1,0,0,1080,475,-301,1.27400492216953,475,"0","0"
476,0,1,0,0,427,476,598,3.54787388069287,476,"0","0"
477,0,1,0,0,35,477,85,0.170636811209312,477,"0","0"
478,0,1,0,0,482,478,-186,0.894704785139097,478,"0","0"
479,0,1,0,0,1291,479,327,0.522179846326869,479,"0","0"
480,0,1,0,0,229,480,-56,0.192757403105973,480,"0","0"
481,0,1,0,0,507,481,-108,0.610474761522731,481,"0","0"
482,0,1,0,0,1551,482,-642,2.1500846962461,482,"0","0"
483,0,1,0,0,719,483,-560,9.73086099986375,483,"0","0"
484,0,1,0,0,142,484,354,2.1474388220349,484,"0","0"
485,0,1,0,0,288,485,395,3.82809668050107,485,"0","0"
486,0,1,0,0,389,486,801,4.80667002270064,486,"0","0"
487,0,1,0,0,837,487,745,11.1700008236419,487,"0","0"
488,0,1,0,0,899,488,-339,2.46019962081357,488,"0","0"
489,0,1,0,0,1587,489,901,1.18326167920539,489,"0","0"
490,0,1,0,0,529,490,647,1.11269111479612,490,"0","0"
491,0,1,0,0,639,491,-616,1.57257825118566,491,"0","0"
492,0,1,0,0,514,492,-989,8.73438356532715,492,"0","0"
493,0,1,0,0,530,493,50,0.839415688034915,493,"0","0"
494,0,1,0,0,657,494,-698,5.13960676234856,494,"0","0"
495,0,1,0,0,338,495,-96,1.68164215959165,495,"0","0"
496,0,1,0,0,416,496,-434,8.22274731566587,496,"0","0"
497,0,1,0,0,606,497,740,9.08813820478849,497,"0","0"
498,0,1,0,0,509,498,-472,0.732093630151438,498,"0","0"
499,0,1,0,0,341,499,-956,0.728764542782154,499,"0","0"
500,0,1,0,0,350,500,597,8.87324992773246,500,"0","0"
