"index","s","d","p","q","n","rep","mean","vara","seed","phi","theta"
402,0,0,0,1,1381,2,956,1.38472317432384,41,"0","0.19"
403,0,0,0,1,417,3,-869,9.25167905383208,42,"0","0.19"
404,0,0,0,1,505,4,-806,2.68869827007766,43,"0","0.19"
405,0,0,0,1,640,5,-792,16.8405579785213,44,"0","0.19"
406,0,0,0,1,1315,1,-492,5.19841795377399,40,"0","0.18"
407,0,0,0,1,996,2,-294,5.07799799584828,41,"0","0.18"
408,0,0,0,1,261,3,-180,0.0564363261853465,42,"0","0.18"
409,0,0,0,1,606,4,-860,1.31887785969014,43,"0","0.18"
410,0,0,0,1,349,5,-693,1.67251081063692,44,"0","0.18"
411,0,0,0,1,1113,1,-362,3.21712407600704,40,"0","0.17"
412,0,0,0,1,523,2,156,3.30830725217917,41,"0","0.17"
413,0,0,0,1,556,3,418,1.36629244588207,42,"0","0.17"
414,0,0,0,1,189,4,-684,1.40158433288586,43,"0","0.17"
415,0,0,0,1,33,5,6,0.102877969258539,44,"0","0.17"
416,0,0,0,1,1074,1,789,7.37488883100931,40,"0","0.16"
417,0,0,0,1,752,2,-365,5.41665346656011,41,"0","0.16"
418,0,0,0,1,420,3,689,13.2936651284455,42,"0","0.16"
419,0,0,0,1,75,4,-317,0.710844728423296,43,"0","0.16"
420,0,0,0,1,583,5,-874,7.35615788922531,44,"0","0.16"
421,0,0,0,1,109,1,78,1.03244775949764,40,"0","0.15"
422,0,0,0,1,1115,2,-241,2.0420563820466,41,"0","0.15"
423,0,0,0,1,41,3,588,7.62557366168144,42,"0","0.15"
424,0,0,0,1,218,4,278,5.7869759402631,43,"0","0.15"
425,0,0,0,1,107,5,-26,0.000813272743767773,44,"0","0.15"
426,0,0,0,1,255,1,691,6.07098413343786,40,"0","0.14"
427,0,0,0,1,544,2,121,0.389620763166173,41,"0","0.14"
428,0,0,0,1,755,3,-563,5.69096106955755,42,"0","0.14"
429,0,0,0,1,107,4,81,1.05740329360251,43,"0","0.14"
430,0,0,0,1,47,5,-146,0.827465112772639,44,"0","0.14"
431,0,0,0,1,153,1,-769,2.69389171594587,40,"0","0.13"
432,0,0,0,1,470,2,-872,3.0839705056204,41,"0","0.13"
433,0,0,0,1,283,3,-17,0.0909842864601781,42,"0","0.13"
434,0,0,0,1,417,4,-516,6.68266237624935,43,"0","0.13"
435,0,0,0,1,1045,5,939,0.19743254567756,44,"0","0.13"
436,0,0,0,1,766,1,364,1.33662069802591,40,"0","0.12"
437,0,0,0,1,327,2,274,0.408964135789027,41,"0","0.12"
438,0,0,0,1,279,3,752,12.5312320329457,42,"0","0.12"
439,0,0,0,1,30,4,-412,2.00207737486077,43,"0","0.12"
440,0,0,0,1,366,5,420,2.83778341108809,44,"0","0.12"
441,0,0,0,1,523,1,47,0.156104501408812,40,"0","0.11"
442,0,0,0,1,158,2,-321,5.72773049449014,41,"0","0.11"
443,0,0,0,1,897,3,-825,0.762999744590276,42,"0","0.11"
444,0,0,0,1,302,4,-63,1.46478685104053,43,"0","0.11"
445,0,0,0,1,75,5,516,9.00581573545185,44,"0","0.11"
446,0,0,0,1,533,1,-626,2.82123267687893,40,"0","0.1"
447,0,0,0,1,817,2,809,8.13478411305941,41,"0","0.1"
448,0,0,0,1,172,3,-150,1.72389687059901,42,"0","0.1"
449,0,0,0,1,421,4,-863,4.04030098102214,43,"0","0.1"
450,0,0,0,1,497,5,-687,11.8757063465601,44,"0","0.1"
451,0,0,0,1,637,1,250,1.50039746354386,40,"0","0.09"
452,0,0,0,1,47,2,-921,5.45686253626927,41,"0","0.09"
453,0,0,0,1,91,3,-302,3.04259103585876,42,"0","0.09"
454,0,0,0,1,31,4,716,6.8676603817634,43,"0","0.09"
455,0,0,0,1,44,5,-156,2.51284265395598,44,"0","0.09"
456,0,0,0,1,1563,1,-7,0.0646521229958962,40,"0","0.08"
457,0,0,0,1,235,2,603,5.62538066728811,41,"0","0.08"
458,0,0,0,1,952,3,-362,1.407111962114,42,"0","0.08"
459,0,0,0,1,72,4,-692,3.86352160169558,43,"0","0.08"
460,0,0,0,1,132,5,499,10.390196543329,44,"0","0.08"
461,0,0,0,1,503,1,-581,6.13916687682135,40,"0","0.07"
462,0,0,0,1,616,2,-164,0.121958378307457,41,"0","0.07"
463,0,0,0,1,1064,3,354,11.5364474734587,42,"0","0.07"
464,0,0,0,1,262,4,-503,4.02726501997976,43,"0","0.07"
465,0,0,0,1,45,5,520,0.531432229208462,44,"0","0.07"
466,0,0,0,1,140,1,-224,1.84798174243302,40,"0","0.0599999999999999"
467,0,0,0,1,219,2,908,9.31822440144078,41,"0","0.0599999999999999"
468,0,0,0,1,636,3,-16,0.248794729226958,42,"0","0.0599999999999999"
469,0,0,0,1,495,4,426,1.87085706175328,43,"0","0.0599999999999999"
470,0,0,0,1,340,5,891,10.893196348975,44,"0","0.0599999999999999"
471,0,0,0,1,29,1,339,1.02283419617535,40,"0","0.0499999999999999"
472,0,0,0,1,101,2,570,0.968179983490419,41,"0","0.0499999999999999"
473,0,0,0,1,231,3,-216,0.791295013919077,42,"0","0.0499999999999999"
474,0,0,0,1,1076,4,930,1.79546860944683,43,"0","0.0499999999999999"
475,0,0,0,1,86,5,-725,2.16376283823421,44,"0","0.0499999999999999"
476,0,0,0,1,202,1,527,11.5270904047253,40,"0","0.0399999999999999"
477,0,0,0,1,1381,2,956,1.38472317432384,41,"0","0.0399999999999999"
478,0,0,0,1,417,3,-869,9.25167905383208,42,"0","0.0399999999999999"
479,0,0,0,1,505,4,-806,2.68869827007766,43,"0","0.0399999999999999"
480,0,0,0,1,640,5,-792,16.8405579785213,44,"0","0.0399999999999999"
481,0,0,0,1,1315,1,-492,5.19841795377399,40,"0","0.03"
482,0,0,0,1,996,2,-294,5.07799799584828,41,"0","0.03"
483,0,0,0,1,261,3,-180,0.0564363261853465,42,"0","0.03"
484,0,0,0,1,606,4,-860,1.31887785969014,43,"0","0.03"
485,0,0,0,1,349,5,-693,1.67251081063692,44,"0","0.03"
486,0,0,0,1,1113,1,-362,3.21712407600704,40,"0","0.02"
487,0,0,0,1,523,2,156,3.30830725217917,41,"0","0.02"
488,0,0,0,1,556,3,418,1.36629244588207,42,"0","0.02"
489,0,0,0,1,189,4,-684,1.40158433288586,43,"0","0.02"
490,0,0,0,1,33,5,6,0.102877969258539,44,"0","0.02"
491,0,0,0,1,1074,1,789,7.37488883100931,40,"0","0.01"
492,0,0,0,1,752,2,-365,5.41665346656011,41,"0","0.01"
493,0,0,0,1,420,3,689,13.2936651284455,42,"0","0.01"
494,0,0,0,1,75,4,-317,0.710844728423296,43,"0","0.01"
495,0,0,0,1,583,5,-874,7.35615788922531,44,"0","0.01"
496,0,0,0,1,109,1,78,1.03244775949764,40,"0","0"
497,0,0,0,1,260,2,645,9.82340657194069,41,"0","0"
498,0,0,0,1,550,3,-991,1.46664417092478,42,"0","0"
499,0,0,0,1,57,4,-381,4.76219497878763,43,"0","0"
500,0,0,0,1,867,5,-847,2.34227756065589,44,"0","0"
501,0,0,0,1,281,1,580,10.9653439098191,40,"0","-0.01"
502,0,0,0,1,21,2,-688,10.2957171064352,41,"0","-0.01"
503,0,0,0,1,515,3,-475,2.52625477944188,42,"0","-0.01"
504,0,0,0,1,463,4,143,0.0850461655835365,43,"0","-0.01"
505,0,0,0,1,489,5,-417,0.241570769881022,44,"0","-0.01"
506,0,0,0,1,247,1,-32,0.0166240854498353,40,"0","-0.02"
507,0,0,0,1,70,2,703,2.52645832015362,41,"0","-0.02"
508,0,0,0,1,1195,3,632,0.622241021161509,42,"0","-0.02"
509,0,0,0,1,102,4,-585,4.05065487203177,43,"0","-0.02"
510,0,0,0,1,665,5,-821,9.56738398622745,44,"0","-0.02"
511,0,0,0,1,1047,1,367,4.55974921794729,40,"0","-0.03"
512,0,0,0,1,468,2,992,6.86555454508482,41,"0","-0.03"
513,0,0,0,1,124,3,814,0.715955580713271,42,"0","-0.03"
514,0,0,0,1,1452,4,-381,1.56441282283912,43,"0","-0.03"
515,0,0,0,1,46,5,572,7.51777709659652,44,"0","-0.03"
516,0,0,0,1,122,1,-348,4.17444058930789,40,"0","-0.04"
517,0,0,0,1,85,2,-807,2.1942792306841,41,"0","-0.04"
518,0,0,0,1,104,3,904,30.0644467745654,42,"0","-0.04"
519,0,0,0,1,1422,4,-795,8.37974346751367,43,"0","-0.04"
520,0,0,0,1,224,5,-606,0.986398402601022,44,"0","-0.04"
521,0,0,0,1,372,1,-709,0.806988918633747,40,"0","-0.05"
522,0,0,0,1,112,2,165,0.260070835666391,41,"0","-0.05"
523,0,0,0,1,404,3,-490,1.04359709715711,42,"0","-0.05"
524,0,0,0,1,497,4,-310,3.02112165210755,43,"0","-0.05"
525,0,0,0,1,74,5,-826,0.57728415389487,44,"0","-0.05"
526,0,0,0,1,304,1,650,4.1798114826505,40,"0","-0.0600000000000001"
527,0,0,0,1,341,2,-470,3.46453229702925,41,"0","-0.0600000000000001"
528,0,0,0,1,878,3,979,6.36824521767416,42,"0","-0.0600000000000001"
529,0,0,0,1,394,4,742,4.02997083225871,43,"0","-0.0600000000000001"
530,0,0,0,1,232,5,213,1.00667738436587,44,"0","-0.0600000000000001"
531,0,0,0,1,91,1,949,10.2767128157948,40,"0","-0.0700000000000001"
532,0,0,0,1,777,2,769,9.85459225514705,41,"0","-0.0700000000000001"
533,0,0,0,1,1468,3,-310,1.81390713428074,42,"0","-0.0700000000000001"
534,0,0,0,1,220,4,401,0.199893506582031,43,"0","-0.0700000000000001"
535,0,0,0,1,183,5,447,6.95486761085075,44,"0","-0.0700000000000001"
536,0,0,0,1,788,1,-14,0.00715135304429341,40,"0","-0.0800000000000001"
537,0,0,0,1,886,2,505,4.27967575979677,41,"0","-0.0800000000000001"
538,0,0,0,1,1469,3,-8,0.0331958760993753,42,"0","-0.0800000000000001"
539,0,0,0,1,20,4,915,8.11792367562298,43,"0","-0.0800000000000001"
540,0,0,0,1,747,5,-297,3.17984101277415,44,"0","-0.0800000000000001"
541,0,0,0,1,445,1,15,0.142039911347255,40,"0","-0.0900000000000001"
542,0,0,0,1,1926,2,101,0.591909711734671,41,"0","-0.0900000000000001"
543,0,0,0,1,1085,3,491,6.03370433636706,42,"0","-0.0900000000000001"
544,0,0,0,1,87,4,255,1.81559591828261,43,"0","-0.0900000000000001"
545,0,0,0,1,728,5,343,7.96300641211402,44,"0","-0.0900000000000001"
546,0,0,0,1,185,1,-868,6.37599760404004,40,"0","-0.1"
547,0,0,0,1,325,2,-703,2.52986834259701,41,"0","-0.1"
548,0,0,0,1,607,3,335,0.763549500988381,42,"0","-0.1"
549,0,0,0,1,1501,4,154,1.5413265884163,43,"0","-0.1"
550,0,0,0,1,239,5,-570,4.05767769824911,44,"0","-0.1"
551,0,0,0,1,29,1,120,0.317218036610581,40,"0","-0.11"
552,0,0,0,1,101,2,570,0.968179983490419,41,"0","-0.11"
553,0,0,0,1,231,3,-216,0.791295013919077,42,"0","-0.11"
554,0,0,0,1,1076,4,930,1.79546860944683,43,"0","-0.11"
555,0,0,0,1,86,5,-725,2.16376283823421,44,"0","-0.11"
556,0,0,0,1,202,1,527,11.5270904047253,40,"0","-0.12"
557,0,0,0,1,1381,2,956,1.38472317432384,41,"0","-0.12"
558,0,0,0,1,417,3,-869,9.25167905383208,42,"0","-0.12"
559,0,0,0,1,505,4,-806,2.68869827007766,43,"0","-0.12"
560,0,0,0,1,640,5,-792,16.8405579785213,44,"0","-0.12"
561,0,0,0,1,1315,1,-492,5.19841795377399,40,"0","-0.13"
562,0,0,0,1,996,2,-294,5.07799799584828,41,"0","-0.13"
563,0,0,0,1,261,3,-180,0.0564363261853465,42,"0","-0.13"
564,0,0,0,1,606,4,-860,1.31887785969014,43,"0","-0.13"
565,0,0,0,1,349,5,-693,1.67251081063692,44,"0","-0.13"
566,0,0,0,1,1113,1,-362,3.21712407600704,40,"0","-0.14"
567,0,0,0,1,523,2,156,3.30830725217917,41,"0","-0.14"
568,0,0,0,1,556,3,418,1.36629244588207,42,"0","-0.14"
569,0,0,0,1,189,4,-684,1.40158433288586,43,"0","-0.14"
570,0,0,0,1,33,5,6,0.102877969258539,44,"0","-0.14"
571,0,0,0,1,1074,1,789,7.37488883100931,40,"0","-0.15"
572,0,0,0,1,752,2,-365,5.41665346656011,41,"0","-0.15"
573,0,0,0,1,420,3,689,13.2936651284455,42,"0","-0.15"
574,0,0,0,1,75,4,-317,0.710844728423296,43,"0","-0.15"
575,0,0,0,1,583,5,-874,7.35615788922531,44,"0","-0.15"
576,0,0,0,1,109,1,78,1.03244775949764,40,"0","-0.16"
577,0,0,0,1,1115,2,-241,2.0420563820466,41,"0","-0.16"
578,0,0,0,1,41,3,588,7.62557366168144,42,"0","-0.16"
579,0,0,0,1,218,4,278,5.7869759402631,43,"0","-0.16"
580,0,0,0,1,107,5,-26,0.000813272743767773,44,"0","-0.16"
581,0,0,0,1,255,1,691,6.07098413343786,40,"0","-0.17"
582,0,0,0,1,544,2,121,0.389620763166173,41,"0","-0.17"
583,0,0,0,1,755,3,-563,5.69096106955755,42,"0","-0.17"
584,0,0,0,1,107,4,81,1.05740329360251,43,"0","-0.17"
585,0,0,0,1,47,5,-146,0.827465112772639,44,"0","-0.17"
586,0,0,0,1,153,1,-769,2.69389171594587,40,"0","-0.18"
587,0,0,0,1,470,2,-872,3.0839705056204,41,"0","-0.18"
588,0,0,0,1,283,3,-17,0.0909842864601781,42,"0","-0.18"
589,0,0,0,1,417,4,-516,6.68266237624935,43,"0","-0.18"
590,0,0,0,1,1045,5,939,0.19743254567756,44,"0","-0.18"
591,0,0,0,1,766,1,364,1.33662069802591,40,"0","-0.19"
592,0,0,0,1,327,2,274,0.408964135789027,41,"0","-0.19"
593,0,0,0,1,279,3,752,12.5312320329457,42,"0","-0.19"
594,0,0,0,1,30,4,-412,2.00207737486077,43,"0","-0.19"
595,0,0,0,1,366,5,420,2.83778341108809,44,"0","-0.19"
596,0,0,0,1,523,1,47,0.156104501408812,40,"0","-0.2"
597,0,0,0,1,158,2,-321,5.72773049449014,41,"0","-0.2"
598,0,0,0,1,897,3,-825,0.762999744590276,42,"0","-0.2"
599,0,0,0,1,302,4,-63,1.46478685104053,43,"0","-0.2"
600,0,0,0,1,75,5,516,9.00581573545185,44,"0","-0.2"
601,0,0,0,1,533,1,-626,2.82123267687893,40,"0","-0.21"
602,0,0,0,1,817,2,809,8.13478411305941,41,"0","-0.21"
603,0,0,0,1,172,3,-150,1.72389687059901,42,"0","-0.21"
604,0,0,0,1,421,4,-863,4.04030098102214,43,"0","-0.21"
605,0,0,0,1,497,5,-687,11.8757063465601,44,"0","-0.21"
606,0,0,0,1,637,1,250,1.50039746354386,40,"0","-0.22"
607,0,0,0,1,47,2,-921,5.45686253626927,41,"0","-0.22"
608,0,0,0,1,91,3,-302,3.04259103585876,42,"0","-0.22"
609,0,0,0,1,31,4,716,6.8676603817634,43,"0","-0.22"
610,0,0,0,1,44,5,-156,2.51284265395598,44,"0","-0.22"
611,0,0,0,1,1563,1,-7,0.0646521229958962,40,"0","-0.23"
612,0,0,0,1,235,2,603,5.62538066728811,41,"0","-0.23"
613,0,0,0,1,952,3,-362,1.407111962114,42,"0","-0.23"
614,0,0,0,1,72,4,-692,3.86352160169558,43,"0","-0.23"
615,0,0,0,1,132,5,499,10.390196543329,44,"0","-0.23"
616,0,0,0,1,503,1,-581,6.13916687682135,40,"0","-0.24"
617,0,0,0,1,616,2,-164,0.121958378307457,41,"0","-0.24"
618,0,0,0,1,1064,3,354,11.5364474734587,42,"0","-0.24"
619,0,0,0,1,262,4,-503,4.02726501997976,43,"0","-0.24"
620,0,0,0,1,45,5,520,0.531432229208462,44,"0","-0.24"
621,0,0,0,1,140,1,-224,1.84798174243302,40,"0","-0.25"
622,0,0,0,1,219,2,908,9.31822440144078,41,"0","-0.25"
623,0,0,0,1,636,3,-16,0.248794729226958,42,"0","-0.25"
624,0,0,0,1,495,4,426,1.87085706175328,43,"0","-0.25"
625,0,0,0,1,340,5,891,10.893196348975,44,"0","-0.25"
626,0,0,0,1,29,1,339,1.02283419617535,40,"0","-0.26"
627,0,0,0,1,101,2,570,0.968179983490419,41,"0","-0.26"
628,0,0,0,1,231,3,-216,0.791295013919077,42,"0","-0.26"
629,0,0,0,1,1076,4,930,1.79546860944683,43,"0","-0.26"
630,0,0,0,1,86,5,-725,2.16376283823421,44,"0","-0.26"
631,0,0,0,1,202,1,527,11.5270904047253,40,"0","-0.27"
632,0,0,0,1,1381,2,956,1.38472317432384,41,"0","-0.27"
633,0,0,0,1,417,3,-869,9.25167905383208,42,"0","-0.27"
634,0,0,0,1,505,4,-806,2.68869827007766,43,"0","-0.27"
635,0,0,0,1,640,5,-792,16.8405579785213,44,"0","-0.27"
636,0,0,0,1,1315,1,-492,5.19841795377399,40,"0","-0.28"
637,0,0,0,1,996,2,-294,5.07799799584828,41,"0","-0.28"
638,0,0,0,1,261,3,-180,0.0564363261853465,42,"0","-0.28"
639,0,0,0,1,606,4,-860,1.31887785969014,43,"0","-0.28"
640,0,0,0,1,349,5,-693,1.67251081063692,44,"0","-0.28"
641,0,0,0,1,1113,1,-362,3.21712407600704,40,"0","-0.29"
642,0,0,0,1,523,2,156,3.30830725217917,41,"0","-0.29"
643,0,0,0,1,556,3,418,1.36629244588207,42,"0","-0.29"
644,0,0,0,1,189,4,-684,1.40158433288586,43,"0","-0.29"
645,0,0,0,1,33,5,6,0.102877969258539,44,"0","-0.29"
646,0,0,0,1,1074,1,789,7.37488883100931,40,"0","-0.3"
647,0,0,0,1,752,2,-365,5.41665346656011,41,"0","-0.3"
648,0,0,0,1,420,3,689,13.2936651284455,42,"0","-0.3"
649,0,0,0,1,75,4,-317,0.710844728423296,43,"0","-0.3"
650,0,0,0,1,583,5,-874,7.35615788922531,44,"0","-0.3"
651,0,0,0,1,109,1,78,1.03244775949764,40,"0","-0.31"
652,0,0,0,1,1115,2,-241,2.0420563820466,41,"0","-0.31"
653,0,0,0,1,41,3,588,7.62557366168144,42,"0","-0.31"
654,0,0,0,1,218,4,278,5.7869759402631,43,"0","-0.31"
655,0,0,0,1,107,5,-26,0.000813272743767773,44,"0","-0.31"
656,0,0,0,1,255,1,691,6.07098413343786,40,"0","-0.32"
657,0,0,0,1,544,2,121,0.389620763166173,41,"0","-0.32"
658,0,0,0,1,755,3,-563,5.69096106955755,42,"0","-0.32"
659,0,0,0,1,107,4,81,1.05740329360251,43,"0","-0.32"
660,0,0,0,1,47,5,-146,0.827465112772639,44,"0","-0.32"
661,0,0,0,1,153,1,-769,2.69389171594587,40,"0","-0.33"
662,0,0,0,1,470,2,-872,3.0839705056204,41,"0","-0.33"
663,0,0,0,1,283,3,-17,0.0909842864601781,42,"0","-0.33"
664,0,0,0,1,417,4,-516,6.68266237624935,43,"0","-0.33"
665,0,0,0,1,1045,5,939,0.19743254567756,44,"0","-0.33"
666,0,0,0,1,766,1,364,1.33662069802591,40,"0","-0.34"
667,0,0,0,1,327,2,274,0.408964135789027,41,"0","-0.34"
668,0,0,0,1,279,3,752,12.5312320329457,42,"0","-0.34"
669,0,0,0,1,30,4,-412,2.00207737486077,43,"0","-0.34"
670,0,0,0,1,366,5,420,2.83778341108809,44,"0","-0.34"
671,0,0,0,1,523,1,47,0.156104501408812,40,"0","-0.35"
672,0,0,0,1,158,2,-321,5.72773049449014,41,"0","-0.35"
673,0,0,0,1,897,3,-825,0.762999744590276,42,"0","-0.35"
674,0,0,0,1,302,4,-63,1.46478685104053,43,"0","-0.35"
675,0,0,0,1,75,5,516,9.00581573545185,44,"0","-0.35"
676,0,0,0,1,533,1,-626,2.82123267687893,40,"0","-0.36"
677,0,0,0,1,817,2,809,8.13478411305941,41,"0","-0.36"
678,0,0,0,1,172,3,-150,1.72389687059901,42,"0","-0.36"
679,0,0,0,1,421,4,-863,4.04030098102214,43,"0","-0.36"
680,0,0,0,1,497,5,-687,11.8757063465601,44,"0","-0.36"
681,0,0,0,1,637,1,250,1.50039746354386,40,"0","-0.37"
682,0,0,0,1,47,2,-921,5.45686253626927,41,"0","-0.37"
683,0,0,0,1,91,3,-302,3.04259103585876,42,"0","-0.37"
684,0,0,0,1,31,4,716,6.8676603817634,43,"0","-0.37"
685,0,0,0,1,44,5,-156,2.51284265395598,44,"0","-0.37"
686,0,0,0,1,1563,1,-7,0.0646521229958962,40,"0","-0.38"
687,0,0,0,1,235,2,603,5.62538066728811,41,"0","-0.38"
688,0,0,0,1,952,3,-362,1.407111962114,42,"0","-0.38"
689,0,0,0,1,72,4,-692,3.86352160169558,43,"0","-0.38"
690,0,0,0,1,132,5,499,10.390196543329,44,"0","-0.38"
691,0,0,0,1,503,1,-581,6.13916687682135,40,"0","-0.39"
692,0,0,0,1,616,2,-164,0.121958378307457,41,"0","-0.39"
693,0,0,0,1,1064,3,354,11.5364474734587,42,"0","-0.39"
694,0,0,0,1,262,4,-503,4.02726501997976,43,"0","-0.39"
695,0,0,0,1,45,5,520,0.531432229208462,44,"0","-0.39"
696,0,0,0,1,140,1,-224,1.84798174243302,40,"0","-0.4"
697,0,0,0,1,219,2,908,9.31822440144078,41,"0","-0.4"
698,0,0,0,1,636,3,-16,0.248794729226958,42,"0","-0.4"
699,0,0,0,1,495,4,426,1.87085706175328,43,"0","-0.4"
700,0,0,0,1,340,5,891,10.893196348975,44,"0","-0.4"
701,0,0,0,1,29,1,339,1.02283419617535,40,"0","-0.41"
702,0,0,0,1,101,2,570,0.968179983490419,41,"0","-0.41"
703,0,0,0,1,231,3,-216,0.791295013919077,42,"0","-0.41"
704,0,0,0,1,1076,4,930,1.79546860944683,43,"0","-0.41"
705,0,0,0,1,86,5,-725,2.16376283823421,44,"0","-0.41"
706,0,0,0,1,202,1,527,11.5270904047253,40,"0","-0.42"
707,0,0,0,1,1381,2,956,1.38472317432384,41,"0","-0.42"
708,0,0,0,1,417,3,-869,9.25167905383208,42,"0","-0.42"
709,0,0,0,1,505,4,-806,2.68869827007766,43,"0","-0.42"
710,0,0,0,1,640,5,-792,16.8405579785213,44,"0","-0.42"
711,0,0,0,1,1315,1,-492,5.19841795377399,40,"0","-0.43"
712,0,0,0,1,996,2,-294,5.07799799584828,41,"0","-0.43"
713,0,0,0,1,261,3,-180,0.0564363261853465,42,"0","-0.43"
714,0,0,0,1,606,4,-860,1.31887785969014,43,"0","-0.43"
715,0,0,0,1,349,5,-693,1.67251081063692,44,"0","-0.43"
716,0,0,0,1,1113,1,-362,3.21712407600704,40,"0","-0.44"
717,0,0,0,1,523,2,156,3.30830725217917,41,"0","-0.44"
718,0,0,0,1,556,3,418,1.36629244588207,42,"0","-0.44"
719,0,0,0,1,189,4,-684,1.40158433288586,43,"0","-0.44"
720,0,0,0,1,33,5,6,0.102877969258539,44,"0","-0.44"
721,0,0,0,1,1074,1,789,7.37488883100931,40,"0","-0.45"
722,0,0,0,1,752,2,-365,5.41665346656011,41,"0","-0.45"
723,0,0,0,1,420,3,689,13.2936651284455,42,"0","-0.45"
724,0,0,0,1,75,4,-317,0.710844728423296,43,"0","-0.45"
725,0,0,0,1,583,5,-874,7.35615788922531,44,"0","-0.45"
726,0,0,0,1,109,1,78,1.03244775949764,40,"0","-0.46"
727,0,0,0,1,1115,2,-241,2.0420563820466,41,"0","-0.46"
728,0,0,0,1,41,3,588,7.62557366168144,42,"0","-0.46"
729,0,0,0,1,218,4,278,5.7869759402631,43,"0","-0.46"
730,0,0,0,1,107,5,-26,0.000813272743767773,44,"0","-0.46"
731,0,0,0,1,255,1,691,6.07098413343786,40,"0","-0.47"
732,0,0,0,1,544,2,121,0.389620763166173,41,"0","-0.47"
733,0,0,0,1,755,3,-563,5.69096106955755,42,"0","-0.47"
734,0,0,0,1,107,4,81,1.05740329360251,43,"0","-0.47"
735,0,0,0,1,47,5,-146,0.827465112772639,44,"0","-0.47"
736,0,0,0,1,153,1,-769,2.69389171594587,40,"0","-0.48"
737,0,0,0,1,470,2,-872,3.0839705056204,41,"0","-0.48"
738,0,0,0,1,283,3,-17,0.0909842864601781,42,"0","-0.48"
739,0,0,0,1,417,4,-516,6.68266237624935,43,"0","-0.48"
740,0,0,0,1,1045,5,939,0.19743254567756,44,"0","-0.48"
741,0,0,0,1,766,1,364,1.33662069802591,40,"0","-0.49"
742,0,0,0,1,327,2,274,0.408964135789027,41,"0","-0.49"
743,0,0,0,1,279,3,752,12.5312320329457,42,"0","-0.49"
744,0,0,0,1,30,4,-412,2.00207737486077,43,"0","-0.49"
745,0,0,0,1,366,5,420,2.83778341108809,44,"0","-0.49"
746,0,0,0,1,523,1,47,0.156104501408812,40,"0","-0.5"
747,0,0,0,1,158,2,-321,5.72773049449014,41,"0","-0.5"
748,0,0,0,1,897,3,-825,0.762999744590276,42,"0","-0.5"
749,0,0,0,1,302,4,-63,1.46478685104053,43,"0","-0.5"
750,0,0,0,1,75,5,516,9.00581573545185,44,"0","-0.5"
751,0,0,0,1,533,1,-626,2.82123267687893,40,"0","-0.51"
752,0,0,0,1,817,2,809,8.13478411305941,41,"0","-0.51"
753,0,0,0,1,172,3,-150,1.72389687059901,42,"0","-0.51"
754,0,0,0,1,421,4,-863,4.04030098102214,43,"0","-0.51"
755,0,0,0,1,497,5,-687,11.8757063465601,44,"0","-0.51"
756,0,0,0,1,637,1,250,1.50039746354386,40,"0","-0.52"
757,0,0,0,1,47,2,-921,5.45686253626927,41,"0","-0.52"
758,0,0,0,1,91,3,-302,3.04259103585876,42,"0","-0.52"
759,0,0,0,1,31,4,716,6.8676603817634,43,"0","-0.52"
760,0,0,0,1,44,5,-156,2.51284265395598,44,"0","-0.52"
761,0,0,0,1,1563,1,-7,0.0646521229958962,40,"0","-0.53"
762,0,0,0,1,235,2,603,5.62538066728811,41,"0","-0.53"
763,0,0,0,1,952,3,-362,1.407111962114,42,"0","-0.53"
764,0,0,0,1,72,4,-692,3.86352160169558,43,"0","-0.53"
765,0,0,0,1,132,5,499,10.390196543329,44,"0","-0.53"
766,0,0,0,1,503,1,-581,6.13916687682135,40,"0","-0.54"
767,0,0,0,1,616,2,-164,0.121958378307457,41,"0","-0.54"
768,0,0,0,1,1064,3,354,11.5364474734587,42,"0","-0.54"
769,0,0,0,1,262,4,-503,4.02726501997976,43,"0","-0.54"
770,0,0,0,1,45,5,520,0.531432229208462,44,"0","-0.54"
771,0,0,0,1,140,1,-224,1.84798174243302,40,"0","-0.55"
772,0,0,0,1,219,2,908,9.31822440144078,41,"0","-0.55"
773,0,0,0,1,636,3,-16,0.248794729226958,42,"0","-0.55"
774,0,0,0,1,495,4,426,1.87085706175328,43,"0","-0.55"
775,0,0,0,1,340,5,891,10.893196348975,44,"0","-0.55"
776,0,0,0,1,29,1,339,1.02283419617535,40,"0","-0.56"
777,0,0,0,1,101,2,570,0.968179983490419,41,"0","-0.56"
778,0,0,0,1,231,3,-216,0.791295013919077,42,"0","-0.56"
779,0,0,0,1,1076,4,930,1.79546860944683,43,"0","-0.56"
780,0,0,0,1,86,5,-725,2.16376283823421,44,"0","-0.56"
781,0,0,0,1,202,1,527,11.5270904047253,40,"0","-0.57"
782,0,0,0,1,1381,2,956,1.38472317432384,41,"0","-0.57"
783,0,0,0,1,417,3,-869,9.25167905383208,42,"0","-0.57"
784,0,0,0,1,505,4,-806,2.68869827007766,43,"0","-0.57"
785,0,0,0,1,640,5,-792,16.8405579785213,44,"0","-0.57"
786,0,0,0,1,1315,1,-492,5.19841795377399,40,"0","-0.58"
787,0,0,0,1,996,2,-294,5.07799799584828,41,"0","-0.58"
788,0,0,0,1,261,3,-180,0.0564363261853465,42,"0","-0.58"
789,0,0,0,1,606,4,-860,1.31887785969014,43,"0","-0.58"
790,0,0,0,1,349,5,-693,1.67251081063692,44,"0","-0.58"
