"index","s","d","p","q","n","rep","mean","vara","seed","phi","theta"
106,11,1,11,3,112,1,358,0.507283023289174,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998"
107,11,1,11,11,185,2,866,4.78687965347651,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261 -0.344604788024409"
108,11,1,3,1,96,3,909,18.9687903702223,42,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818"
109,11,1,2,11,83,4,-381,1.56441282283912,43,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
110,11,1,8,7,158,5,-224,0.762586934433642,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
111,12,0,4,8,52,1,-731,6.45897474372654,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
112,12,0,5,9,119,2,236,0.297378267810917,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
113,12,0,4,8,135,3,391,1.4898276369485,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
114,12,0,4,5,171,4,191,3.17562215817449,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
115,12,0,0,4,39,5,-957,5.57035919211062,44,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818"
116,12,1,2,4,223,1,208,0.778267955579623,40,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184"
117,12,1,2,2,72,2,372,0.21884932834322,41,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818"
118,12,1,4,3,120,3,770,6.16648096900191,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834"
119,12,1,0,8,69,4,45,0.392739935252129,43,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914"
120,12,1,7,4,61,5,-454,2.44338269928777,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
121,13,0,8,1,53,1,991,19.9757470437421,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465"
122,13,0,7,9,157,2,113,0.403052469820752,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
123,13,0,1,9,150,3,664,0.361293634601,42,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
124,13,0,3,10,208,4,110,1.94105444244365,43,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
125,13,0,6,6,67,5,694,1.90557380098933,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
126,13,1,5,3,124,1,216,1.1565247956,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914"
127,13,1,1,4,97,2,-36,0.265059553288455,41,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716"
128,13,1,5,11,408,3,-628,1.31535413488281,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
129,13,1,7,4,148,4,-990,7.60195239568048,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
130,13,1,11,3,290,5,-118,0.135660128300991,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998"
131,14,0,11,2,379,1,609,5.50229608101508,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089"
132,14,0,8,7,81,2,909,5.81880578168077,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
133,14,0,1,1,140,3,-126,0.779802188340468,42,"0.343249502380434","-0.146881709557787"
134,14,0,2,10,207,4,-364,2.26906815937991,43,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
135,14,0,12,7,256,5,447,3.15147635118442,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296"
136,14,1,11,3,278,1,-826,9.63792567882689,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998"
137,14,1,10,7,284,2,-526,8.77054621022467,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
138,14,1,1,1,429,3,-776,0.229914978587195,42,"0.343249502380434","-0.146881709557787"
139,14,1,8,6,145,4,-84,1.25396133847262,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
140,14,1,7,9,80,5,872,6.38685616499941,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
141,15,0,1,6,43,1,-411,1.35756843925537,40,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834"
142,15,0,10,3,156,2,152,1.11125578445126,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089"
143,15,0,1,6,64,3,-779,1.70278987168048,42,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834"
144,15,0,6,11,99,4,545,5.91747295255546,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
145,15,0,10,7,101,5,866,19.5590436091527,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
146,15,1,3,0,506,1,876,3.30051876933512,40,"0.343249502380434 -0.146881709557787 0.196121407672383","0"
147,15,1,4,0,114,2,935,12.2045874685559,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","0"
148,15,1,8,0,123,3,-956,11.3684759477416,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","0"
149,15,1,1,5,223,4,580,3.05722712717186,43,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184"
150,15,1,3,3,196,5,-970,0.410819305961819,44,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184"
151,16,0,6,5,102,1,781,0.185028893780139,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
152,16,0,9,11,81,2,-617,3.52008228976828,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891"
153,16,0,0,0,179,3,-721,11.3778275748845,42,"0","0"
154,16,0,10,12,102,4,927,5.32699974728175,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261 -0.344604788024409"
155,16,0,7,0,71,5,-645,8.45181672968597,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","0"
156,16,1,3,4,525,1,835,5.25619209932189,40,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834"
157,16,1,0,0,281,2,109,0.612467062595452,41,"0","0"
158,16,1,2,4,95,3,-591,1.04555721370538,42,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184"
159,16,1,2,11,231,4,-381,1.56441282283912,43,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
160,16,1,6,6,146,5,598,0.836605617105581,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
161,17,0,3,3,66,1,253,0.562379809999487,40,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184"
162,17,0,0,4,178,2,758,11.8951639366534,41,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818"
163,17,0,1,1,146,3,-126,0.779802188340468,42,"0.343249502380434","-0.146881709557787"
164,17,0,2,1,78,4,-234,1.10072055570503,43,"0.343249502380434 -0.146881709557787","0.196121407672383"
165,17,0,11,8,164,5,406,2.1860441899181,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296"
166,17,1,4,2,159,1,127,1.02664574510215,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184"
167,17,1,6,5,418,2,-303,4.57221039588017,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
168,17,1,12,3,374,3,576,0.866947053154015,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267"
169,17,1,8,10,321,4,-775,22.4560156993075,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613"
170,17,1,3,9,283,5,-577,13.3031212642702,44,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
171,18,0,12,12,216,1,-819,5.66101409084951,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261 -0.344604788024409 0.329722554168277 -0.240298537950442"
172,18,0,5,11,258,2,204,1.20882011729668,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
173,18,0,0,3,185,3,476,2.15003084909704,42,"0","0.343249502380434 -0.146881709557787 0.196121407672383"
174,18,0,11,2,106,4,247,0.0827141863686559,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089"
175,18,0,6,12,242,5,-916,12.8803614183437,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613"
176,18,1,12,12,184,1,-533,9.45498112861979,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261 -0.344604788024409 0.329722554168277 -0.240298537950442"
177,18,1,0,10,135,2,-722,10.5970143098865,41,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
178,18,1,0,0,287,3,-278,0.19330684599776,42,"0","0"
179,18,1,1,0,562,4,565,7.92429653232155,43,"0.343249502380434","0"
180,18,1,10,5,711,5,656,5.16822306568728,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
181,19,0,2,4,392,1,232,0.0153978514199586,40,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184"
182,19,0,2,11,297,2,573,5.94064719151994,41,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
183,19,0,4,9,254,3,-262,1.87673556137412,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
184,19,0,1,1,88,4,984,2.88582744105291,43,"0.343249502380434","-0.146881709557787"
185,19,0,8,2,58,5,-461,3.65857265565527,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126"
186,19,1,2,9,183,1,-56,0.229009034011583,40,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
187,19,1,9,8,466,2,364,0.199579711680803,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
188,19,1,4,1,459,3,-518,2.18407179238932,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716"
189,19,1,1,8,379,4,-280,4.37939458121714,43,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
190,19,1,6,12,252,5,44,0.168931585940321,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613"
191,20,0,12,3,222,1,-168,0.00200142019668317,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267"
192,20,0,11,5,238,2,752,4.98446570475468,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
193,20,0,4,12,98,3,16,0.286633078659912,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
194,20,0,8,7,343,4,-804,8.3123447326366,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
195,20,0,5,7,285,5,848,0.720881982925567,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
196,20,1,2,4,206,1,736,7.62313676164849,40,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184"
197,20,1,10,11,257,2,703,5.90078825917294,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261"
198,20,1,12,3,386,3,576,0.866947053154015,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267"
199,20,1,1,5,303,4,-285,2.63100557846474,43,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184"
200,20,1,1,5,496,5,-808,6.72651328782995,44,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184"
201,21,0,4,12,157,1,43,0.324808189962168,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
202,21,0,5,11,252,2,-339,0.0827143215651251,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
203,21,0,6,10,95,3,311,1.75964902659639,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
204,21,0,8,3,81,4,197,1.84475100124601,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522"
205,21,0,12,10,76,5,740,12.4390351043141,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261 -0.344604788024409"
206,21,1,4,9,523,1,-664,0.468727712819409,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
207,21,1,5,9,698,2,865,6.983052772079,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
208,21,1,0,12,425,3,-113,0.497353945723875,42,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
209,21,1,11,7,396,4,-687,6.6450875832454,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613"
210,21,1,1,12,254,5,-421,1.72063571990526,44,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
211,22,0,8,4,92,1,-692,2.01375231708061,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
212,22,0,3,11,74,2,587,3.45962078528949,41,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
213,22,0,2,6,301,3,620,4.61977830762215,42,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914"
